hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP005827237995,MGYP005827237995,120.8,0.1,-88.6590199012243,2.2000000000000002e-30,1,120.504692077637,0.09,2.8000000000000002e-30,1e-35,187,0.483333333333333,0.858333333333333,1,120,PF01083.29,Cutinase,32,163,120,132,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005827237995
MGYP002655021069,MGYP002655021069,119.3,0.1,-87.5877298167333,6.6e-30,1,118.758033752441,0.08,9.500000000000001e-30,3.5999999999999997e-35,176,0.478632478632479,0.871794871794872,1,117,PF01083.29,Cutinase,49,168,117,120,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022813,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002655021069
MGYP003394632259,MGYP003394632259,116.5,0.0,-85.6071913042724,4.7e-29,1,116.299415588379,0.03,5.4e-29,2.1e-34,214,0.385093167701863,0.813664596273292,13,173,PF01083.29,Cutinase,1,192,161,192,ERP124491|https://www.ebi.ac.uk/metagenomics/studies/ERP124491,ERZ1758449|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1758449,root:Environmental:Aquatic:Freshwater:Drinking water:Delivery networks,124491,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003394632259
MGYP000731151514,MGYP000731151514,116.4,0.3,-85.5339539360875,5.1e-29,1,116.160606384277,0.26,5.999999999999999e-29,2.3e-34,205,0.35672514619883,0.707602339181287,2,172,PF01083.29,Cutinase,17,202,171,186,ERP108088|https://www.ebi.ac.uk/metagenomics/studies/ERP108088,ERZ505222|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505222,root:Environmental:Aquatic:Marine,108088,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000731151514
MGYP000633851986,MGYP000633851986,114.5,0.1,-84.2046630588638,1.9000000000000003e-28,1,114.228202819824,0.1,2.3000000000000003e-28,8.900000000000001e-34,179,0.513761467889908,0.862385321100917,64,172,PF01083.29,Cutinase,40,161,109,122,ERP108091|https://www.ebi.ac.uk/metagenomics/studies/ERP108091,ERZ505227|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505227,root:Environmental:Aquatic:Marine,108091,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000633851986
MGYP002633599175,MGYP002633599175,112.5,0.0,-82.8135361660651,7.800000000000001e-28,1,112.227256774902,0.03,9.6e-28,3.7e-33,184,0.504201680672269,0.857142857142857,1,119,PF01083.29,Cutinase,34,165,119,132,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887843|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887843,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002633599175
MGYP002631232807,MGYP002631232807,112.0,0.0,-82.4309460539934,1.1000000000000001e-27,1,111.622764587402,0.02,1.5e-27,5.6000000000000005e-33,229,0.418439716312057,0.794326241134752,1,141,PF01083.29,Cutinase,27,180,141,154,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002631232807
MGYP005830094905,MGYP005830094905,111.6,0.4,-82.1367177736019,1.5e-27,1,111.34969329834,0.41,1.8e-27,6.8e-33,185,0.35031847133758,0.751592356687898,2,158,PF01083.29,Cutinase,15,184,157,170,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,root:Engineered:Solid waste:Composting,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005830094905
MGYP000409741748,MGYP000409741748,109.9,0.0,-80.9621140599474,4.9000000000000005e-27,1,109.499572753906,0.0,6.6e-27,2.5e-32,211,0.440298507462687,0.805970149253731,1,134,PF01083.29,Cutinase,37,183,134,147,ERP108094|https://www.ebi.ac.uk/metagenomics/studies/ERP108094,ERZ505234|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505234,root:Environmental:Aquatic:Marine,108094,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000409741748
MGYP003725274851,MGYP003725274851,109.8,0.1,-80.8799142465732,5.4000000000000005e-27,1,109.360633850098,0.15,7.300000000000001e-27,2.8e-32,170,0.46218487394958,0.848739495798319,1,119,PF01083.29,Cutinase,32,162,119,131,ERP108120|https://www.ebi.ac.uk/metagenomics/studies/ERP108120,ERZ505283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505283,root:Environmental:Aquatic:Marine,108120,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003725274851
MGYP000350795819,MGYP000350795819,109.5,0.1,-80.6845480497213,6.5e-27,1,109.021202087402,0.09,9.300000000000001e-27,3.5000000000000004e-32,348,0.478632478632479,0.837606837606838,2,118,PF01083.29,Cutinase,225,348,117,124,ERP108095|https://www.ebi.ac.uk/metagenomics/studies/ERP108095,ERZ505235|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505235,root:Environmental:Aquatic:Marine,108095,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000350795819
MGYP000355829985,MGYP000355829985,108.1,0.1,-79.6773656180266,1.8e-26,1,107.960350036621,0.06,2e-26,7.500000000000001e-32,169,0.434782608695652,0.804347826086957,35,172,PF01083.29,Cutinase,4,168,138,165,ERP104203|https://www.ebi.ac.uk/metagenomics/studies/ERP104203,ERZ859223|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ859223;ERZ1749008|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1749008;ERZ1756900|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1756900,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,104203,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000355829985
MGYP005810687063,MGYP005810687063,107.3,0.2,-79.1050911000629,3.2e-26,1,107.062454223633,0.21,3.7e-26,1.4e-31,210,0.394366197183099,0.788732394366197,31,172,PF01083.29,Cutinase,18,179,142,162,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005810687063
MGYP000551312955,MGYP000551312955,106.7,0.7,-78.6859119808695,4.8e-26,2,106.695625305176,0.72,4.8e-26,1.7999999999999998e-31,169,0.456896551724138,0.827586206896552,1,116,PF01083.29,Cutinase,47,169,116,123,ERP108120|https://www.ebi.ac.uk/metagenomics/studies/ERP108120,ERZ505283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505283,root:Environmental:Aquatic:Marine,108120,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000551312955
MGYP005989045203,MGYP005989045203,102.7,0.6,-75.8879887546763,7.9e-25,1,102.615425109863,0.59,8.6e-25,3.3e-30,102,0.490196078431373,0.872549019607843,68,173,PF01083.29,Cutinase,1,102,106,102,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005989045203
MGYP001473529732,MGYP001473529732,100.8,0.0,-74.4999051003405,3.1999999999999998e-24,1,100.48811340332,0.0,3.9e-24,1.4999999999999998e-29,241,0.302325581395349,0.720930232558139,1,172,PF01083.29,Cutinase,34,234,172,201,ERP112632|https://www.ebi.ac.uk/metagenomics/studies/ERP112632;ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795072|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795072;ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Bioreactor; root:Engineered:Solid waste:Composting,112877;112632,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001473529732
MGYP001408187724,MGYP001408187724,100.4,0.0,-74.2533002644049,4.0999999999999994e-24,1,100.137817382812,0.05,5e-24,1.9e-29,243,0.350877192982456,0.701754385964912,2,172,PF01083.29,Cutinase,39,240,171,202,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Solid waste:Composting,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001408187724
MGYP001199617231,MGYP001199617231,98.9,0.0,-73.2000160074858,1.2e-23,1,98.6466979980469,0.04,1.4000000000000002e-23,5.4e-29,230,0.362573099415205,0.701754385964912,2,172,PF01083.29,Cutinase,30,227,171,198,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Solid waste:Composting,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001199617231
MGYP001279104908,MGYP001279104908,98.0,0.1,-72.5379227883649,2.3e-23,1,97.7610931396484,0.15,2.7e-23,1.0000000000000001e-28,156,0.489130434782609,0.869565217391304,1,95,PF01083.29,Cutinase,35,126,95,92,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ841497|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ841497,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001279104908
MGYP000542430888,MGYP000542430888,97.9,0.1,-72.456456805542,2.4e-23,1,97.557487487793,0.09,3.1e-23,1.2e-28,186,0.478723404255319,0.861702127659574,1,97,PF01083.29,Cutinase,41,134,97,94,ERP108091|https://www.ebi.ac.uk/metagenomics/studies/ERP108091,ERZ505227|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505227,root:Environmental:Aquatic:Marine,108091,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000542430888
MGYP001346952808,MGYP001346952808,97.7,0.0,-72.3251173242933,2.8000000000000003e-23,1,96.9635009765625,0.05,4.7e-23,1.8000000000000002e-28,425,0.477477477477477,0.828828828828829,2,112,PF01083.29,Cutinase,28,145,111,118,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ840537|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840537,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001346952808
MGYP002636443785,MGYP002636443785,96.6,0.0,-71.5657861613089,6e-23,1,96.4366302490234,0.02,6.8e-23,2.6000000000000004e-28,134,0.448598130841121,0.822429906542056,1,107,PF01083.29,Cutinase,24,133,107,110,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ889078|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ889078,root:Environmental:Aquatic:Marine,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002636443785
MGYP001413604482,MGYP001413604482,95.5,0.0,-70.7587020543596,1.3e-22,1,95.229377746582,0.0,1.6000000000000002e-22,6.100000000000001e-28,224,0.331395348837209,0.709302325581395,2,173,PF01083.29,Cutinase,12,212,172,201,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Solid waste:Composting,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001413604482
MGYP005989325083,MGYP005989325083,93.8,0.0,-69.540268152702,4.500000000000001e-22,1,93.5146789550781,0.03,5.4e-22,2e-27,226,0.308139534883721,0.715116279069767,1,172,PF01083.29,Cutinase,24,224,172,201,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005989325083
MGYP003629408111,MGYP003629408111,92.8,0.8,-68.8823243136839,8.700000000000001e-22,1,92.617057800293,0.75,1e-21,3.9000000000000004e-27,127,0.428571428571429,0.785714285714286,57,171,PF01083.29,Cutinase,11,122,115,112,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421860|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421860,root:Environmental:Aquatic:Marine,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003629408111
MGYP000314548250,MGYP000314548250,92.1,0.1,-68.3742923438385,1.4e-21,1,91.8818588256836,0.11,1.7e-21,6.5e-27,132,0.478723404255319,0.840425531914894,1,97,PF01083.29,Cutinase,37,130,97,94,ERP104203|https://www.ebi.ac.uk/metagenomics/studies/ERP104203,ERZ859223|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ859223;ERZ1749008|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1749008;ERZ1756900|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1756900,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,104203,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000314548250
MGYP002654835864,MGYP002654835864,90.1,0.0,-66.9348459467228,6.1e-21,1,89.8362121582031,0.01,7.3e-21,2.8e-26,140,0.424778761061947,0.752212389380531,58,170,PF01083.29,Cutinase,7,137,113,131,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022779|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022779,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654835864
MGYP002638277343,MGYP002638277343,89.9,0.0,-66.7940314180614,7e-21,1,89.3908386230469,0.01,9.9e-21,3.8e-26,230,0.298245614035088,0.678362573099415,2,172,PF01083.29,Cutinase,27,226,171,200,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002638277343
MGYP005819734305,MGYP005819734305,88.5,0.0,-65.7975704665541,1.9e-20,1,88.2623901367188,0.05,2.2e-20,8.4e-26,165,0.308270676691729,0.706766917293233,39,171,PF01083.29,Cutinase,14,161,133,148,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,root:Engineered:Solid waste:Composting,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005819734305
MGYP005988374925,MGYP005988374925,86.6,0.1,-64.4773607424031,7.1e-20,1,86.3773422241211,0.11,8.4e-20,3.1999999999999997e-25,105,0.443298969072165,0.804123711340206,21,117,PF01083.29,Cutinase,6,104,97,99,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868305;ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005988374925
MGYP000333074635,MGYP000333074635,85.2,0.0,-63.499504553697,1.9e-19,1,85.0508575439453,0.01,2.1e-19,8.1e-25,150,0.41,0.8,1,100,PF01083.29,Cutinase,40,142,100,103,ERP108088|https://www.ebi.ac.uk/metagenomics/studies/ERP108088,ERZ505222|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505222,root:Environmental:Aquatic:Marine,108088,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000333074635
MGYP005989002315,MGYP005989002315,84.6,0.1,-63.0535999733219,3e-19,1,84.4043121337891,0.1,3.4e-19,1.2999999999999998e-24,146,0.357142857142857,0.836734693877551,1,102,PF01083.29,Cutinase,30,127,102,98,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005989002315
MGYP000173836398,MGYP000173836398,83.6,0.0,-62.3750549207379,5.8e-19,1,83.1756210327148,0.01,8.1e-19,3.0999999999999997e-24,142,0.494623655913978,0.838709677419355,1,95,PF01083.29,Cutinase,37,129,95,93,ERP108088|https://www.ebi.ac.uk/metagenomics/studies/ERP108088,ERZ505222|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505222,root:Environmental:Aquatic:Marine,108088,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000173836398
MGYP000400921993,MGYP000400921993,83.5,0.1,-62.2859538626935,6.4e-19,1,83.1735687255859,0.13,8.1e-19,3.0999999999999997e-24,329,0.469387755102041,0.816326530612245,1,98,PF01083.29,Cutinase,36,138,98,103,ERP108087|https://www.ebi.ac.uk/metagenomics/studies/ERP108087,ERZ505221|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505221,root:Environmental:Aquatic:Marine,108087,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000400921993
MGYP003624101394,MGYP003624101394,82.0,0.1,-61.2511718481309,1.8e-18,1,81.9228057861328,0.1,2e-18,7.4e-24,84,0.451219512195122,0.878048780487805,6,87,PF01083.29,Cutinase,2,84,82,83,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421860|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421860;ERZ3422165|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3422165,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003624101394
MGYP005826385045,MGYP005826385045,80.0,0.0,-59.8110995367214,7.6e-18,1,79.6273803710938,0.01,9.9e-18,3.8e-23,261,0.463917525773196,0.793814432989691,54,150,PF01083.29,Cutinase,149,260,97,112,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005826385045
MGYP002654895206,MGYP002654895206,79.6,0.0,-59.5079897483337,1e-17,1,79.2289657592773,0.01,1.3e-17,5e-23,124,0.457831325301205,0.879518072289157,2,87,PF01083.29,Cutinase,30,112,86,83,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022813|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022813,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654895206
MGYP002631907563,MGYP002631907563,79.5,0.0,-59.4284392790823,1.1e-17,1,79.1946258544922,0.03,1.3e-17,5.1e-23,98,0.520547945205479,0.89041095890411,72,144,PF01083.29,Cutinase,9,93,73,85,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002631907563
MGYP001414957632,MGYP001414957632,77.7,0.0,-58.1920696954202,3.8e-17,1,77.2958679199219,0.0,5.2e-17,2e-22,266,0.308139534883721,0.720930232558139,2,173,PF01083.29,Cutinase,32,244,172,213,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Solid waste:Composting,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001414957632
MGYP000905969491,MGYP000905969491,74.3,0.1,-55.7544248950507,4.4e-16,1,74.1417007446289,0.09,4.8e-16,1.8e-21,78,0.5,0.82051282051282,7,87,PF01083.29,Cutinase,1,78,81,78,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,root:Engineered:Solid waste:Composting,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000905969491
MGYP002633406701,MGYP002633406701,73.3,0.0,-55.0651421748407,8.7e-16,2,66.446907043457,0.0,1.1e-13,4.2e-19,231,0.375,0.875,46,119,PF01083.29,Cutinase,148,219,74,72,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002633406701
MGYP005818869317,MGYP005818869317,71.2,0.4,-53.5965206174969,3.8e-15,1,69.4651107788086,0.36,1.3e-14,5e-20,398,0.353333333333333,0.753333333333333,2,151,PF01083.29,Cutinase,53,287,150,235,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005818869317
MGYP000574880158,MGYP000574880158,70.8,0.4,-53.293945014584,5.1e-15,1,70.4956207275391,0.37,6.3e-15,2.4e-20,189,0.451219512195122,0.792682926829268,67,148,PF01083.29,Cutinase,2,90,82,89,ERP108099|https://www.ebi.ac.uk/metagenomics/studies/ERP108099,ERZ505241|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505241,root:Environmental:Aquatic:Marine,108099,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000574880158
MGYP001223700466,MGYP001223700466,70.6,0.0,-53.1435906887554,6e-15,1,70.3145523071289,0.01,7.2e-15,2.7e-20,187,0.432098765432099,0.851851851851852,1,84,PF01083.29,Cutinase,25,105,84,81,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ840537|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840537,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001223700466
MGYP005989207853,MGYP005989207853,70.5,0.0,-53.0577217226245,6.5e-15,1,70.2249374389648,0.01,7.7e-15,2.9e-20,220,0.353448275862069,0.732758620689655,4,124,PF01083.29,Cutinase,55,170,121,116,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005989207853
MGYP002637280838,MGYP002637280838,69.5,0.0,-52.4073482090734,1.2e-14,1,69.4089584350586,0.03,1.4e-14,5.2e-20,176,0.317647058823529,0.835294117647059,46,132,PF01083.29,Cutinase,28,112,87,85,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ889078|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ889078,root:Environmental:Aquatic:Marine,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002637280838
MGYP001087511713,MGYP001087511713,69.0,0.0,-52.0338824165773,1.8e-14,1,68.3519134521484,0.03,2.9e-14,1.1e-19,291,0.3125,0.70625,2,161,PF01083.29,Cutinase,42,254,160,213,ERP111598|https://www.ebi.ac.uk/metagenomics/studies/ERP111598;ERP112628|https://www.ebi.ac.uk/metagenomics/studies/ERP112628;ERP112629|https://www.ebi.ac.uk/metagenomics/studies/ERP112629;ERP112630|https://www.ebi.ac.uk/metagenomics/studies/ERP112630;ERP112631|https://www.ebi.ac.uk/metagenomics/studies/ERP112631;ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877;ERP114767|https://www.ebi.ac.uk/metagenomics/studies/ERP114767,ERZ777003|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ777003;ERZ795068|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795068;ERZ795069|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795069;ERZ795070|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795070;ERZ795071|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795071;ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387;ERZ858510|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ858510,root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Solid waste:Composting; root:Engineered:Bioreactor,112630;112631;111598;114767;112629;112877;112628,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001087511713
MGYP005993505971,MGYP005993505971,68.4,0.8,-51.6360653205656,2.7e-14,2,67.379638671875,0.23,5.7e-14,2.2e-19,537,0.341666666666667,0.75,32,151,PF01083.29,Cutinase,87,260,120,174,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005993505971
MGYP005999610225,MGYP005999610225,67.9,0.1,-51.2579429415563,3.9e-14,1,67.4232177734375,0.08,5.6e-14,2.1e-19,239,0.317241379310345,0.703448275862069,4,148,PF01083.29,Cutinase,19,206,145,188,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005999610225
MGYP005816523917,MGYP005816523917,67.7,0.0,-51.0866366743248,4.7e-14,2,58.2235412597656,0.0,3.7e-11,1.4e-16,483,0.33,0.72,52,151,PF01083.29,Cutinase,130,255,100,126,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005816523917
MGYP005990889383,MGYP005990889383,67.2,0.0,-50.7769547858524,6.4e-14,1,66.6871109008789,0.01,9.4e-14,3.6e-19,229,0.352941176470588,0.756302521008403,30,148,PF01083.29,Cutinase,2,132,119,131,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868305,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005990889383
MGYP005991778191,MGYP005991778191,67.2,1.5,-50.7455673423446,6.6e-14,2,66.0377502441406,0.58,1.5e-13,5.6e-19,535,0.320610687022901,0.763358778625954,21,151,PF01083.29,Cutinase,77,263,131,187,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005991778191
