hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP003683700809,MGYP003683700809,163.4,0.1,-118.811329466522,1.8e-43,1,163.199996948242,0.13,2.1e-43,8.1e-49,237,0.450867052023121,0.878612716763006,1,173,PF01083.29,Cutinase,32,226,173,195,ERP133749|https://www.ebi.ac.uk/metagenomics/studies/ERP133749,ERZ4291122|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4291122,4;154;401,133749,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003683700809
MGYP005809807621,MGYP005809807621,162.7,0.4,-118.313608895085,3.0e-43,1,162.502487182617,0.35,3.5e-43,1.3e-48,212,0.430232558139535,0.848837209302326,1,172,PF01083.29,Cutinase,32,211,172,180,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005809807621
MGYP002652293584,MGYP002652293584,162.7,0.1,-118.267744485627,3.1e-43,1,162.389236450195,0.06,3.8e-43,1.4e-48,270,0.441860465116279,0.837209302325581,1,172,PF01083.29,Cutinase,64,252,172,189,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023170|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023170,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652293584
MGYP001032845400,MGYP001032845400,162.5,0.0,-118.158500858111,3.5e-43,1,162.230758666992,0.02,4.2e-43,1.6e-48,211,0.443786982248521,0.828402366863905,2,170,PF01083.29,Cutinase,33,208,169,176,ERP111646|https://www.ebi.ac.uk/metagenomics/studies/ERP111646,ERZ778035|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778035,64;4,111646,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001032845400
MGYP000371408683,MGYP000371408683,162.3,0.0,-118.037213776253,3.9e-43,1,162.16145324707,0.03,4.4e-43,1.7e-48,199,0.436046511627907,0.843023255813954,1,172,PF01083.29,Cutinase,12,198,172,187,ERP108088|https://www.ebi.ac.uk/metagenomics/studies/ERP108088,ERZ505222|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505222,132,108088,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000371408683
MGYP002652419709,MGYP002652419709,162.3,0.1,-118.005108689633,4.0e-43,1,162.084655761719,0.14,4.7e-43,1.8e-48,202,0.437869822485207,0.828402366863905,2,170,PF01083.29,Cutinase,17,195,169,179,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023177|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023177,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652419709
MGYP000034030231,MGYP000034030231,161.9,0.0,-117.69617681915,5.5e-43,1,161.661972045898,0.02,6.3e-43,2.4e-48,212,0.43859649122807,0.847953216374269,2,172,PF01083.29,Cutinase,31,211,171,181,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650281,63;18;62,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000034030231
MGYP001576626734,MGYP001576626734,161.5,1.2,-117.460002089507,7.0e-43,2,146.936981201172,0.31,2.1e-38,8.0e-44,256,0.405228758169935,0.875816993464052,20,172,PF01083.29,Cutinase,99,255,153,157,ERP122737|https://www.ebi.ac.uk/metagenomics/studies/ERP122737,ERZ1463028|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1463028,356,122737,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001576626734
MGYP000496958147,MGYP000496958147,161.3,0.4,-117.304807719527,8.1e-43,1,161.057464599609,0.44,9.7e-43,3.7e-48,256,0.473684210526316,0.859649122807018,2,172,PF01083.29,Cutinase,61,253,171,193,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000496958147
MGYP005819715333,MGYP005819715333,161.2,0.3,-117.241266627083,8.7e-43,1,160.960968017578,0.32,1.0e-42,3.9e-48,244,0.491329479768786,0.820809248554913,1,173,PF01083.29,Cutinase,45,227,173,183,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005819715333
MGYP001136074166,MGYP001136074166,161.1,0.7,-117.178243532675,9.2e-43,1,160.963272094727,0.67,1.0e-42,3.9e-48,191,0.430232558139535,0.848837209302326,2,173,PF01083.29,Cutinase,1,191,172,191,ERP111926|https://www.ebi.ac.uk/metagenomics/studies/ERP111926,ERZ780653|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ780653,476,111926,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001136074166
MGYP005809807797,MGYP005809807797,161.1,0.0,-117.135389986803,9.6e-43,1,160.85173034668,0.05,1.1e-42,4.2e-48,235,0.436046511627907,0.872093023255814,1,172,PF01083.29,Cutinase,37,234,172,198,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005809807797
MGYP006265607853,MGYP006265607853,160.9,0.0,-117.041902132889,1.1e-42,1,160.716796875,0.01,1.2e-42,4.7e-48,202,0.468208092485549,0.838150289017341,1,173,PF01083.29,Cutinase,21,202,173,182,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,132,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006265607853
MGYP005817695461,MGYP005817695461,160.9,0.0,-117.014253987705,1.1e-42,1,160.682754516602,0.00,1.3e-42,4.8e-48,208,0.449704142011834,0.840236686390533,2,170,PF01083.29,Cutinase,28,205,169,178,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005817695461
MGYP000891181664,MGYP000891181664,160.3,0.1,-116.591049592105,1.7e-42,1,159.909790039062,0.09,2.2e-42,8.3e-48,229,0.473372781065089,0.822485207100592,2,170,PF01083.29,Cutinase,36,226,169,191,ERP110947|https://www.ebi.ac.uk/metagenomics/studies/ERP110947,ERZ724020|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724020,64;4,110947,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000891181664
MGYP001054018072,MGYP001054018072,159.9,0.1,-116.332007407487,2.2e-42,1,159.559555053711,0.05,2.8e-42,1.1e-47,222,0.479768786127168,0.809248554913295,1,173,PF01083.29,Cutinase,28,222,173,195,ERP111646|https://www.ebi.ac.uk/metagenomics/studies/ERP111646,ERZ778035|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778035,62;4,111646,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001054018072
MGYP002133481349,MGYP002133481349,159.7,0.4,-116.2060151768,2.4e-42,2,159.292861938477,0.13,3.4e-42,1.3e-47,230,0.5,0.813953488372093,2,173,PF01083.29,Cutinase,7,190,172,184,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650269|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650269,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002133481349
MGYP001278174541,MGYP001278174541,159.6,0.0,-116.066706079931,2.8e-42,1,159.322296142578,0.01,3.3e-42,1.3e-47,218,0.473684210526316,0.818713450292398,2,172,PF01083.29,Cutinase,37,216,171,180,ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,54;4,112877,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001278174541
MGYP001544835216,MGYP001544835216,159.5,0.3,-116.05618424482,2.8e-42,1,159.284042358398,0.28,3.4e-42,1.3e-47,276,0.502923976608187,0.824561403508772,2,172,PF01083.29,Cutinase,49,237,171,189,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001544835216
MGYP002718092938,MGYP002718092938,159.4,0.9,-115.953372426255,3.1e-42,2,72.300537109375,0.09,1.8e-15,6.7e-21,205,0.530864197530864,0.925925925925926,6,86,PF01083.29,Cutinase,10,94,81,85,ERP116496|https://www.ebi.ac.uk/metagenomics/studies/ERP116496,ERZ1030236|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030236,30,116496,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002718092938
MGYP002718092938,MGYP002718092938,159.4,0.9,-115.953372426255,3.1e-42,2,85.9376983642578,0.07,1.1e-19,4.3e-25,205,0.402298850574713,0.896551724137931,87,173,PF01083.29,Cutinase,118,204,87,87,ERP116496|https://www.ebi.ac.uk/metagenomics/studies/ERP116496,ERZ1030236|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030236,30,116496,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002718092938
MGYP005810142601,MGYP005810142601,159.3,0.1,-115.890101124454,3.3e-42,1,159.080169677734,0.11,3.9e-42,1.5e-47,220,0.441860465116279,0.825581395348837,1,172,PF01083.29,Cutinase,30,219,172,190,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005810142601
MGYP000091258173,MGYP000091258173,159.1,0.3,-115.718579024708,4.0e-42,1,158.767822265625,0.25,4.9e-42,1.9e-47,293,0.465116279069767,0.819767441860465,2,173,PF01083.29,Cutinase,38,219,172,182,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925,ERZ501005|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ501005,63;62;401,107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000091258173
MGYP001616191356,MGYP001616191356,159.0,0.2,-115.706287362973,4.0e-42,1,158.793228149414,0.16,4.8e-42,1.8e-47,223,0.456647398843931,0.861271676300578,1,173,PF01083.29,Cutinase,43,223,173,181,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505399|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505399,62;401,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001616191356
MGYP001291954399,MGYP001291954399,159.0,0.0,-115.672973614268,4.2e-42,1,158.768035888672,0.00,4.9e-42,1.9e-47,208,0.432748538011696,0.818713450292398,2,172,PF01083.29,Cutinase,30,207,171,178,ERP112601|https://www.ebi.ac.uk/metagenomics/studies/ERP112601,ERZ795041|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795041,63;64;62,112601,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001291954399
MGYP002142406788,MGYP002142406788,158.9,0.3,-115.626548040271,4.4e-42,2,157.646179199219,0.18,1.1e-41,4.1e-47,336,0.488372093023256,0.831395348837209,2,173,PF01083.29,Cutinase,45,227,172,183,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650281,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002142406788
MGYP002881259364,MGYP002881259364,158.6,0.1,-115.427928168254,5.3e-42,1,158.374145507812,0.07,6.4e-42,2.4e-47,240,0.430232558139535,0.808139534883721,1,172,PF01083.29,Cutinase,36,222,172,187,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ843524|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ843524,158,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002881259364
MGYP002759376893,MGYP002759376893,158.5,0.1,-115.289137069421,6.1e-42,1,158.166122436523,0.11,7.5e-42,2.8e-47,239,0.453488372093023,0.843023255813954,1,172,PF01083.29,Cutinase,39,231,172,193,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1036380|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036380,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002759376893
MGYP002652020346,MGYP002652020346,158.4,0.0,-115.274449666769,6.2e-42,1,158.175964355469,0.01,7.4e-42,2.8e-47,225,0.441176470588235,0.811764705882353,1,170,PF01083.29,Cutinase,44,222,170,179,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023170|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023170,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652020346
MGYP000722288709,MGYP000722288709,158.2,0.0,-115.100963491135,7.4e-42,1,157.805160522461,0.01,9.6e-42,3.7e-47,220,0.455621301775148,0.810650887573965,2,170,PF01083.29,Cutinase,40,217,169,178,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925;ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ500977|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ500977;ERZ1029865|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029865,401,116476;107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000722288709
MGYP001806394671,MGYP001806394671,158.1,0.2,-115.006838931302,8.1e-42,1,157.79931640625,0.16,9.7e-42,3.7e-47,236,0.465116279069767,0.813953488372093,1,172,PF01083.29,Cutinase,30,224,172,195,ERP127095|https://www.ebi.ac.uk/metagenomics/studies/ERP127095,ERZ1793602|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1793602,85,127095,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001806394671
MGYP000491060200,MGYP000491060200,158.0,1.2,-114.962291100186,8.5e-42,1,157.561218261719,1.20,1.1e-41,4.4e-47,317,0.418604651162791,0.813953488372093,2,173,PF01083.29,Cutinase,48,229,172,182,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650281;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283;ERZ650309|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650309,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000491060200
MGYP000864712272,MGYP000864712272,157.9,1.6,-114.909681924631,8.9e-42,1,157.699737548828,1.60,1.0e-41,3.9e-47,220,0.447674418604651,0.790697674418605,1,172,PF01083.29,Cutinase,36,216,172,181,ERP111033|https://www.ebi.ac.uk/metagenomics/studies/ERP111033,ERZ747220|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ747220,2;4;63,111033,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000864712272
MGYP005992651849,MGYP005992651849,157.8,1.0,-114.838662235539,9.6e-42,1,157.553848266602,0.97,1.2e-41,4.4e-47,216,0.441860465116279,0.825581395348837,1,172,PF01083.29,Cutinase,31,213,172,183,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868625|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868625,132,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005992651849
MGYP002652024738,MGYP002652024738,157.8,0.6,-114.820812886541,9.8e-42,1,157.575210571289,0.63,1.1e-41,4.3e-47,214,0.47093023255814,0.831395348837209,2,173,PF01083.29,Cutinase,2,195,172,194,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023177|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023177,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652024738
MGYP005827659393,MGYP005827659393,157.8,0.2,-114.814370285965,9.8e-42,1,157.551803588867,0.19,1.2e-41,4.4e-47,229,0.408284023668639,0.846153846153846,1,169,PF01083.29,Cutinase,37,224,169,188,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005827659393
MGYP002628745212,MGYP002628745212,157.7,0.0,-114.766142510467,1.0e-41,1,157.407745361328,0.05,1.3e-41,4.9e-47,260,0.432748538011696,0.830409356725146,2,172,PF01083.29,Cutinase,69,249,171,181,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887841|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887841;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628745212
MGYP005823393265,MGYP005823393265,157.7,0.2,-114.739530361356,1.1e-41,1,157.314163208008,0.20,1.4e-41,5.2e-47,248,0.425925925925926,0.845679012345679,1,162,PF01083.29,Cutinase,76,243,162,168,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,54,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005823393265
MGYP005811034339,MGYP005811034339,157.6,0.0,-114.673820152135,1.1e-41,1,157.322296142578,0.02,1.4e-41,5.2e-47,285,0.494186046511628,0.790697674418605,2,173,PF01083.29,Cutinase,38,220,172,183,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,247;220,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811034339
MGYP001413865417,MGYP001413865417,157.6,0.0,-114.672946030449,1.1e-41,1,157.373565673828,0.00,1.3e-41,5.0e-47,221,0.47093023255814,0.819767441860465,1,172,PF01083.29,Cutinase,34,219,172,186,ERP104231|https://www.ebi.ac.uk/metagenomics/studies/ERP104231,ERZ794918|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794918;ERZ794928|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794928,63,104231,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001413865417
MGYP001549717204,MGYP001549717204,157.6,1.7,-114.656359301663,1.2e-41,1,157.156051635742,1.66,1.5e-41,5.8e-47,287,0.450867052023121,0.826589595375723,1,173,PF01083.29,Cutinase,75,268,173,194,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,63;18;62;401;80;64,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001549717204
MGYP000101823954,MGYP000101823954,157.4,0.6,-114.577040852366,1.2e-41,1,157.166580200195,0.59,1.5e-41,5.8e-47,300,0.459302325581395,0.802325581395349,2,173,PF01083.29,Cutinase,61,242,172,182,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650243|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650243,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000101823954
MGYP002138165110,MGYP002138165110,157.4,0.6,-114.574137905038,1.2e-41,1,157.153121948242,0.59,1.5e-41,5.8e-47,301,0.459302325581395,0.802325581395349,2,173,PF01083.29,Cutinase,62,243,172,182,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650268|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650268,63;18;64,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002138165110
MGYP001063556085,MGYP001063556085,157.4,0.0,-114.563982985202,1.3e-41,1,157.236923217773,0.02,1.4e-41,5.5e-47,211,0.43859649122807,0.83625730994152,2,172,PF01083.29,Cutinase,30,210,171,181,ERP111648|https://www.ebi.ac.uk/metagenomics/studies/ERP111648,ERZ778037|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778037,63,111648,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001063556085
MGYP002628043017,MGYP002628043017,157.3,0.0,-114.498823148895,1.3e-41,1,157.137283325195,0.00,1.5e-41,5.9e-47,213,0.479768786127168,0.820809248554913,1,173,PF01083.29,Cutinase,26,212,173,187,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888641|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888641;ERZ888984|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888984;ERZ889078|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ889078;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628043017
MGYP001073638832,MGYP001073638832,157.3,0.0,-114.485722115229,1.4e-41,1,157.052734375,0.02,1.6e-41,6.2e-47,248,0.467836257309941,0.789473684210526,2,172,PF01083.29,Cutinase,55,236,171,182,ERP111646|https://www.ebi.ac.uk/metagenomics/studies/ERP111646,ERZ778035|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778035,63;64;4,111646,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001073638832
MGYP000331826876,MGYP000331826876,157.3,0.5,-114.447757175823,1.4e-41,1,156.985610961914,0.45,1.7e-41,6.5e-47,279,0.441176470588235,0.8,2,171,PF01083.29,Cutinase,48,227,170,180,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650241|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650241;ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650268|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650268;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,63;18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000331826876
MGYP003544899419,MGYP003544899419,157.1,0.0,-114.312905020391,1.6e-41,1,156.81884765625,0.04,1.9e-41,7.4e-47,232,0.426900584795322,0.812865497076023,2,172,PF01083.29,Cutinase,41,221,171,181,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272596|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272596,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003544899419
MGYP000958340774,MGYP000958340774,157.0,0.0,-114.290285772809,1.7e-41,1,156.820510864258,0.05,1.9e-41,7.4e-47,237,0.412790697674419,0.86046511627907,1,172,PF01083.29,Cutinase,36,227,172,192,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724512|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724512;ERZ724514|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724514,63;18;62;89,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000958340774
MGYP001553062500,MGYP001553062500,156.7,0.9,-114.069575442872,2.1e-41,1,156.492248535156,0.89,2.4e-41,9.3e-47,241,0.491329479768786,0.820809248554913,1,173,PF01083.29,Cutinase,32,226,173,195,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,63;18;62;401;64;80,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001553062500
MGYP001547469808,MGYP001547469808,156.7,0.1,-114.064967418675,2.1e-41,1,156.473922729492,0.06,2.5e-41,9.4e-47,248,0.445086705202312,0.84393063583815,1,173,PF01083.29,Cutinase,45,248,173,204,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,89;62;492,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001547469808
